epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,0,,,0.25,,1.1220364570617676
0,1,,,0.25,,5.101683616638184
0,2,,,0.4000000059604645,,10.38233470916748
0,3,,,0.5,,2.0126099586486816
0,4,,,0.20000000298023224,,9.905532836914062
0,5,,,0.15000000596046448,,1483.906005859375
0,6,,,0.550000011920929,,26.447790145874023
0,7,,,0.15000000596046448,,16.490802764892578
0,8,,,0.5,,26.608875274658203
0,9,,,0.25,,124.36063385009766
0,10,,,0.3499999940395355,,20.780338287353516
0,11,,,0.4000000059604645,,27.09808921813965
0,12,,,0.3499999940395355,,14.115801811218262
0,13,,,0.20000000298023224,,3.7657458782196045
0,14,,,0.25,,1.1164278984069824
0,15,,,0.550000011920929,,1.0409338474273682
0,16,,,0.3499999940395355,,1.10759437084198
0,17,,,0.25,,1.1800687313079834
0,18,,,0.25,,1.210091471672058
0,19,,,0.44999998807907104,,1.059220790863037
0,20,,,0.30000001192092896,,1.1223156452178955
0,21,,,0.4000000059604645,,1.0736650228500366
0,22,,,0.30000001192092896,,1.1709034442901611
0,23,,,0.44999998807907104,,0.9814049005508423
0,24,,,0.30000001192092896,,1.3777120113372803
0,25,,,0.20000000298023224,,1.9655205011367798
0,26,,,0.44999998807907104,,1.217318058013916
0,27,,,0.05000000074505806,,1.3629441261291504
0,28,,,0.3499999940395355,,1.3094370365142822
0,29,,,0.44999998807907104,,1.142425775527954
0,30,,,0.3499999940395355,,1.8721281290054321
0,31,,,0.30000001192092896,,1.5479626655578613
0,32,,,0.05000000074505806,,1.2806098461151123
0,33,,,0.20000000298023224,,1.3315497636795044
0,34,,,0.4000000059604645,,1.315180778503418
0,35,,,0.25,,1.5547349452972412
0,36,,,0.05000000074505806,,1.284321665763855
0,37,,,0.3499999940395355,,1.1693105697631836
0,38,,,0.30000001192092896,,1.5534297227859497
0,39,,,0.3499999940395355,,1.172791838645935
0,39,,0.3112500011920929,,45.140464782714844,
1,40,,,0.20000000298023224,,1.1871273517608643
1,41,,,0.15000000596046448,,1.1554560661315918
1,42,,,0.30000001192092896,,1.215531587600708
1,43,,,0.25,,1.2269710302352905
1,44,,,0.4000000059604645,,1.1341322660446167
1,45,,,0.30000001192092896,,1.1953883171081543
1,46,,,0.4000000059604645,,1.1346269845962524
1,47,,,0.3499999940395355,,1.1678394079208374
1,48,,,0.44999998807907104,,1.1422526836395264
1,49,,,0.44999998807907104,,1.1642429828643799
1,50,,,0.25,,1.2625689506530762
1,51,,,0.15000000596046448,,1.2793716192245483
1,52,,,0.4000000059604645,,1.1616641283035278
1,53,,,0.3499999940395355,,1.1433889865875244
1,54,,,0.30000001192092896,,1.1543976068496704
1,55,,,0.44999998807907104,,1.0728546380996704
1,56,,,0.4000000059604645,,1.076136827468872
1,57,,,0.44999998807907104,,0.9785645604133606
1,58,,,0.44999998807907104,,1.0553046464920044
1,59,,,0.4000000059604645,,1.0906164646148682
1,60,,,0.550000011920929,,0.9151363372802734
1,61,,,0.550000011920929,,0.9340190887451172
1,62,,,0.6499999761581421,,0.8724802136421204
1,63,,,0.4000000059604645,,1.0219337940216064
1,64,,,0.6000000238418579,,0.816832423210144
1,65,,,0.6000000238418579,,0.7146604657173157
1,66,,,0.5,,0.76431804895401
1,67,,,0.550000011920929,,0.7886308431625366
1,68,,,0.6000000238418579,,0.7994863390922546
1,69,,,0.5,,0.9346107244491577
1,70,,,0.75,,0.8999811410903931
1,71,,,0.4000000059604645,,1.1626718044281006
1,72,,,0.550000011920929,,0.8451278805732727
1,73,,,0.699999988079071,,0.7619625329971313
1,74,,,0.6000000238418579,,0.9017924070358276
1,75,,,0.6499999761581421,,0.7719398140907288
1,76,,,0.4000000059604645,,1.0933071374893188
1,77,,,0.5,,1.0292962789535522
1,78,,,0.6000000238418579,,0.89964759349823
1,79,,,0.6000000238418579,,0.9707350730895996
1,79,,0.45249998569488525,,1.0224251747131348,
2,80,,,0.550000011920929,,0.9581910967826843
2,81,,,0.6000000238418579,,0.9479084014892578
2,82,,,0.5,,1.0647125244140625
2,83,,,0.44999998807907104,,1.0247888565063477
2,84,,,0.5,,1.0706901550292969
2,85,,,0.3499999940395355,,1.0155260562896729
2,86,,,0.550000011920929,,0.982635498046875
2,87,,,0.699999988079071,,0.8123594522476196
2,88,,,0.6499999761581421,,0.8350523710250854
2,89,,,0.30000001192092896,,1.1113195419311523
2,90,,,0.550000011920929,,0.886191189289093
2,91,,,0.800000011920929,,0.6551233530044556
2,92,,,0.699999988079071,,0.6475974917411804
2,93,,,0.4000000059604645,,0.9183422327041626
2,94,,,0.5,,0.9236325025558472
2,95,,,0.6000000238418579,,0.6693838834762573
2,96,,,0.550000011920929,,0.7537382245063782
2,97,,,0.6000000238418579,,0.6999285817146301
2,98,,,0.6499999761581421,,0.9565938711166382
2,99,,,0.6000000238418579,,0.7388477921485901
2,100,,,0.6499999761581421,,0.691003680229187
2,101,,,0.699999988079071,,0.5022455453872681
2,102,,,0.75,,0.5000239610671997
2,103,,,0.44999998807907104,,1.2157163619995117
2,104,,,0.550000011920929,,0.7505096197128296
2,105,,,0.6000000238418579,,0.7425587773323059
2,106,,,0.699999988079071,,0.6770840883255005
2,107,,,0.6499999761581421,,0.8171316385269165
2,108,,,0.6000000238418579,,0.7604147791862488
2,109,,,0.6000000238418579,,0.7413387894630432
2,110,,,0.6000000238418579,,0.6419025659561157
2,111,,,0.699999988079071,,0.5937322378158569
2,112,,,0.800000011920929,,0.44913244247436523
2,113,,,0.6499999761581421,,0.6933996677398682
2,114,,,0.6499999761581421,,1.1460869312286377
2,115,,,0.6499999761581421,,0.7129334807395935
2,116,,,0.699999988079071,,0.6987044215202332
2,117,,,0.6000000238418579,,0.7805840969085693
2,118,,,0.4000000059604645,,0.9387916326522827
2,119,,,0.699999988079071,,0.6841315627098083
2,119,,0.5950000286102295,,0.8102496266365051,
3,120,,,0.550000011920929,,0.7896382808685303
3,121,,,0.75,,0.7318444848060608
3,122,,,0.75,,0.6765754222869873
3,123,,,0.550000011920929,,0.8074137568473816
3,124,,,0.8500000238418579,,0.46855196356773376
3,125,,,0.6499999761581421,,0.6410657167434692
3,126,,,0.75,,0.536051332950592
3,127,,,0.6000000238418579,,0.9013616442680359
3,128,,,0.6499999761581421,,0.6676957607269287
3,129,,,0.800000011920929,,0.3487139344215393
3,130,,,0.550000011920929,,0.9920756220817566
3,131,,,0.800000011920929,,0.3662570118904114
3,132,,,0.550000011920929,,0.8683779835700989
3,133,,,0.550000011920929,,0.8132821321487427
3,134,,,0.6499999761581421,,0.5504127740859985
3,135,,,0.6499999761581421,,0.6496667861938477
3,136,,,0.6499999761581421,,0.6814162135124207
3,137,,,0.4000000059604645,,0.9277620315551758
3,138,,,0.44999998807907104,,0.9169231653213501
3,139,,,0.6499999761581421,,0.6848594546318054
3,140,,,0.6499999761581421,,0.9464156031608582
3,141,,,0.6000000238418579,,0.7604589462280273
3,142,,,0.699999988079071,,0.6244624853134155
3,143,,,0.800000011920929,,0.4924003481864929
3,144,,,0.4000000059604645,,0.949536919593811
3,145,,,0.44999998807907104,,0.8402280807495117
3,146,,,0.6000000238418579,,0.6510152220726013
3,147,,,0.699999988079071,,0.5494415760040283
3,148,,,0.800000011920929,,0.3866341710090637
3,149,,,0.550000011920929,,1.0112483501434326
3,150,,,0.550000011920929,,0.7363957166671753
3,151,,,0.8500000238418579,,0.400765985250473
3,152,,,0.550000011920929,,0.6611977219581604
3,153,,,0.5,,1.0099955797195435
3,154,,,0.699999988079071,,0.5647543668746948
3,155,,,0.6499999761581421,,0.7068954706192017
3,156,,,0.550000011920929,,0.8336604237556458
3,157,,,0.550000011920929,,0.7845734357833862
3,158,,,0.6499999761581421,,0.7109735608100891
3,159,,,0.699999988079071,,0.5797975063323975
3,159,,0.6324999928474426,,0.7055198550224304,
4,160,,,0.6499999761581421,,0.5990780591964722
4,161,,,0.75,,0.3594743013381958
4,162,,,0.6499999761581421,,0.573241114616394
4,163,,,0.800000011920929,,0.3423033356666565
4,164,,,0.44999998807907104,,1.2613976001739502
4,165,,,0.6499999761581421,,0.48239976167678833
4,166,,,0.4000000059604645,,0.7949004769325256
4,167,,,0.6499999761581421,,0.581712543964386
4,168,,,0.699999988079071,,0.7264626622200012
4,169,,,0.6499999761581421,,0.6589936017990112
4,170,,,0.6000000238418579,,0.6286138296127319
4,171,,,0.6499999761581421,,0.6339110136032104
4,172,,,0.8500000238418579,,0.6277216076850891
4,173,,,0.5,,0.8108875155448914
4,174,,,0.75,,0.5529671907424927
4,175,,,0.6499999761581421,,0.6777108907699585
4,176,,,0.699999988079071,,0.48888641595840454
4,177,,,0.44999998807907104,,0.791939914226532
4,178,,,0.75,,0.4082343578338623
4,179,,,0.6499999761581421,,0.6739662885665894
4,180,,,0.44999998807907104,,0.7405883073806763
4,181,,,0.6499999761581421,,0.579878032207489
4,182,,,0.5,,0.7418869137763977
4,183,,,0.75,,0.4774119257926941
4,184,,,0.75,,0.4966545104980469
4,185,,,0.699999988079071,,0.5350745320320129
4,186,,,0.699999988079071,,0.4940648674964905
4,187,,,0.6499999761581421,,0.5209497809410095
4,188,,,0.550000011920929,,0.7996873259544373
4,189,,,0.8999999761581421,,0.24989446997642517
4,190,,,0.699999988079071,,0.8064385652542114
4,191,,,0.6000000238418579,,0.542724609375
4,192,,,0.6000000238418579,,0.6826509237289429
4,193,,,0.800000011920929,,0.6007857918739319
4,194,,,0.550000011920929,,0.777821958065033
4,195,,,0.550000011920929,,0.7908146381378174
4,196,,,0.44999998807907104,,0.8610914349555969
4,197,,,0.550000011920929,,0.6233086585998535
4,198,,,0.75,,0.47432976961135864
4,199,,,0.6000000238418579,,0.5639662742614746
4,199,,0.6412500143051147,,0.6258706450462341,
5,200,,,0.6499999761581421,,0.5322678089141846
5,201,,,0.550000011920929,,0.9312227964401245
