epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,0,,,0.30000001192092896,,1.137669324874878
0,1,,,0.15000000596046448,,9.099851608276367
0,2,,,0.5,,1.267960786819458
0,3,,,0.3499999940395355,,3.298522472381592
0,4,,,0.44999998807907104,,1.1274926662445068
0,5,,,0.30000001192092896,,1.4487040042877197
0,6,,,0.20000000298023224,,1.2970588207244873
0,7,,,0.30000001192092896,,1.1563889980316162
0,8,,,0.30000001192092896,,1.118761658668518
0,9,,,0.3499999940395355,,1.1199123859405518
0,10,,,0.3499999940395355,,1.1182420253753662
0,11,,,0.30000001192092896,,1.1783761978149414
0,12,,,0.4000000059604645,,1.1161149740219116
0,13,,,0.44999998807907104,,1.1282246112823486
0,14,,,0.4000000059604645,,1.1142079830169678
0,15,,,0.4000000059604645,,1.085290551185608
0,16,,,0.3499999940395355,,1.2196509838104248
0,17,,,0.4000000059604645,,1.1488196849822998
0,18,,,0.4000000059604645,,1.1228595972061157
0,19,,,0.25,,1.2170755863189697
0,20,,,0.20000000298023224,,1.2211905717849731
0,21,,,0.44999998807907104,,1.0677632093429565
0,22,,,0.4000000059604645,,1.0865737199783325
0,23,,,0.15000000596046448,,1.1612117290496826
0,24,,,0.5,,1.083849549293518
0,25,,,0.30000001192092896,,1.1336414813995361
0,26,,,0.4000000059604645,,1.0813672542572021
0,27,,,0.20000000298023224,,1.1677354574203491
0,28,,,0.4000000059604645,,1.1144897937774658
0,29,,,0.550000011920929,,1.0294642448425293
0,30,,,0.3499999940395355,,1.0993157625198364
0,31,,,0.30000001192092896,,1.132206916809082
0,32,,,0.30000001192092896,,1.1257202625274658
0,33,,,0.30000001192092896,,1.1153067350387573
0,34,,,0.3499999940395355,,1.0786868333816528
0,35,,,0.30000001192092896,,1.1256306171417236
0,36,,,0.25,,1.1515358686447144
0,37,,,0.5,,1.0129084587097168
0,38,,,0.25,,1.1640682220458984
0,39,,,0.30000001192092896,,1.1575090885162354
0,39,,0.3412500023841858,,1.3957842588424683,
1,40,,,0.3499999940395355,,1.1425175666809082
1,41,,,0.25,,1.2250865697860718
1,42,,,0.550000011920929,,1.0145409107208252
1,43,,,0.30000001192092896,,1.1405284404754639
