epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,0,,,0.05000000074505806,,1.2228697538375854
0,1,,,0.3499999940395355,,1.1139336824417114
0,2,,,0.4000000059604645,,1.0893678665161133
0,3,,,0.5,,1.0195304155349731
0,4,,,0.6499999761581421,,0.9919306039810181
0,5,,,0.550000011920929,,0.7839878797531128
0,6,,,0.6000000238418579,,1.319898247718811
0,7,,,0.44999998807907104,,1.259171485900879
0,8,,,0.800000011920929,,0.6548147201538086
0,9,,,0.6000000238418579,,0.9030743837356567
0,10,,,0.4000000059604645,,1.0761404037475586
0,11,,,0.6499999761581421,,0.9421742558479309
0,12,,,0.75,,0.9223166704177856
0,13,,,0.30000001192092896,,1.0991785526275635
0,14,,,0.4000000059604645,,1.0490124225616455
0,15,,,0.6000000238418579,,0.9724828004837036
0,16,,,0.6499999761581421,,0.9015887975692749
0,17,,,0.3499999940395355,,1.062691569328308
0,18,,,0.6499999761581421,,0.9318102598190308
0,19,,,0.6000000238418579,,0.8481953740119934
0,20,,,0.6000000238418579,,0.850090503692627
0,21,,,0.699999988079071,,0.6774231195449829
0,22,,,0.699999988079071,,0.6889661550521851
0,23,,,0.44999998807907104,,1.0442883968353271
0,24,,,0.699999988079071,,0.85875403881073
0,25,,,0.699999988079071,,0.692113995552063
0,26,,,0.4000000059604645,,1.1822383403778076
0,27,,,0.6499999761581421,,0.6848374605178833
0,28,,,0.550000011920929,,0.8977535963058472
0,29,,,0.6000000238418579,,0.8243667483329773
0,30,,,0.6499999761581421,,0.8256319761276245
0,31,,,0.44999998807907104,,0.9644994735717773
0,32,,,0.5,,0.9683856964111328
0,33,,,0.6000000238418579,,0.8890164494514465
0,34,,,0.5,,0.8964959383010864
0,35,,,0.4000000059604645,,1.0010759830474854
0,36,,,0.6000000238418579,,0.7460330724716187
0,37,,,0.6000000238418579,,0.7314608097076416
0,38,,,0.6000000238418579,,0.8105136752128601
0,39,,,0.4000000059604645,,1.0816361904144287
0,39,,0.5412499904632568,,0.9369938373565674,
1,40,,,0.6499999761581421,,0.7557176947593689
1,41,,,0.6499999761581421,,0.6933979988098145
1,42,,,0.6000000238418579,,0.9352181553840637
1,43,,,0.30000001192092896,,1.0939768552780151
1,44,,,0.4000000059604645,,1.0971426963806152
1,45,,,0.6499999761581421,,0.7178859114646912
1,46,,,0.550000011920929,,0.882433295249939
1,47,,,0.699999988079071,,0.7906758785247803
1,48,,,0.6000000238418579,,0.8227723836898804
1,49,,,0.550000011920929,,0.9046915769577026
1,50,,,0.4000000059604645,,1.0685359239578247
1,51,,,0.699999988079071,,0.6915184855461121
1,52,,,0.6499999761581421,,0.7567379474639893
1,53,,,0.800000011920929,,0.5862755179405212
1,54,,,0.5,,0.8791006207466125
1,55,,,0.75,,0.49641934037208557
1,56,,,0.550000011920929,,0.9134340286254883
1,57,,,0.550000011920929,,1.0259864330291748
1,58,,,0.6000000238418579,,0.7286439538002014
1,59,,,0.6000000238418579,,0.7355756759643555
1,60,,,0.5,,0.8709414601325989
1,61,,,0.699999988079071,,0.6608870029449463
1,62,,,0.550000011920929,,0.791790783405304
1,63,,,0.699999988079071,,0.7231838703155518
1,64,,,0.6499999761581421,,0.7142744660377502
1,65,,,0.699999988079071,,0.6741706728935242
1,66,,,0.550000011920929,,0.8296151161193848
1,67,,,0.6499999761581421,,0.708347499370575
1,68,,,0.699999988079071,,0.5994737148284912
1,69,,,0.550000011920929,,0.8278844952583313
1,70,,,0.699999988079071,,0.6738203763961792
1,71,,,0.5,,0.9671059846878052
1,72,,,0.6000000238418579,,0.5993317365646362
1,73,,,0.699999988079071,,0.5717554688453674
1,74,,,0.6499999761581421,,0.578368067741394
1,75,,,0.6000000238418579,,0.6996095776557922
1,76,,,0.5,,0.8250056505203247
1,77,,,0.699999988079071,,0.6043928861618042
1,78,,,0.6000000238418579,,0.885210394859314
1,79,,,0.6499999761581421,,0.541240930557251
1,79,,0.6050000190734863,,0.7730638384819031,
2,80,,,0.699999988079071,,0.668316125869751
2,81,,,0.699999988079071,,0.5523175001144409
2,82,,,0.550000011920929,,0.8575063943862915
2,83,,,0.6000000238418579,,0.8539061546325684
2,84,,,0.6000000238418579,,0.7345541715621948
2,85,,,0.6499999761581421,,0.5807004570960999
2,86,,,0.5,,0.8971810340881348
2,87,,,0.6499999761581421,,0.6857563853263855
2,88,,,0.4000000059604645,,0.8589967489242554
2,89,,,0.44999998807907104,,0.8875206708908081
2,90,,,0.699999988079071,,0.46209263801574707
2,91,,,0.4000000059604645,,0.9295860528945923
2,92,,,0.5,,0.9666697382926941
2,93,,,0.44999998807907104,,0.8998882174491882
2,94,,,0.4000000059604645,,0.9777438044548035
2,95,,,0.75,,0.5612673759460449
2,96,,,0.44999998807907104,,0.995121955871582
2,97,,,0.44999998807907104,,0.7520751953125
2,98,,,0.5,,0.7583838701248169
2,99,,,0.800000011920929,,0.5159955024719238
2,100,,,0.6499999761581421,,0.7734425067901611
2,101,,,0.699999988079071,,0.6177089810371399
2,102,,,0.550000011920929,,0.9523311853408813
2,103,,,0.75,,0.5142146348953247
2,104,,,0.699999988079071,,0.6799155473709106
2,105,,,0.800000011920929,,0.39622458815574646
2,106,,,0.699999988079071,,0.5591265559196472
2,107,,,0.699999988079071,,0.5404062867164612
2,108,,,0.75,,0.4454236924648285
2,109,,,0.4000000059604645,,0.8538717031478882
2,110,,,0.8500000238418579,,0.3215206265449524
2,111,,,0.699999988079071,,0.5976048111915588
2,112,,,0.44999998807907104,,1.0605623722076416
