epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,0,,,0.30000001192092896,,1.1637076139450073
0,1,,,0.3499999940395355,,1.1032497882843018
0,2,,,0.25,,1.2369579076766968
0,3,,,0.3499999940395355,,1.1456425189971924
0,4,,,0.30000001192092896,,1.1310985088348389
0,5,,,0.3499999940395355,,1.1521563529968262
0,6,,,0.3499999940395355,,1.0951271057128906
0,7,,,0.15000000596046448,,1.256822109222412
0,8,,,0.30000001192092896,,1.0970460176467896
0,9,,,0.3499999940395355,,1.1355377435684204
0,10,,,0.3499999940395355,,1.1618841886520386
0,11,,,0.20000000298023224,,1.1137863397598267
0,12,,,0.25,,1.1698381900787354
0,13,,,0.4000000059604645,,1.1775741577148438
0,14,,,0.30000001192092896,,1.2255334854125977
0,15,,,0.44999998807907104,,1.072457194328308
0,16,,,0.3499999940395355,,1.0971877574920654
0,17,,,0.4000000059604645,,1.1301456689834595
0,18,,,0.20000000298023224,,1.246673345565796
0,19,,,0.3499999940395355,,1.1415623426437378
0,20,,,0.30000001192092896,,1.1531713008880615
0,21,,,0.44999998807907104,,1.116607904434204
0,22,,,0.30000001192092896,,1.1078598499298096
0,23,,,0.4000000059604645,,1.0618617534637451
0,24,,,0.4000000059604645,,1.1493452787399292
0,25,,,0.3499999940395355,,1.0952529907226562
0,26,,,0.3499999940395355,,1.1165320873260498
0,27,,,0.15000000596046448,,1.2272965908050537
0,28,,,0.30000001192092896,,1.1480579376220703
0,29,,,0.3499999940395355,,1.1352895498275757
0,30,,,0.3499999940395355,,1.200287938117981
0,31,,,0.25,,1.1751047372817993
0,32,,,0.44999998807907104,,1.0406744480133057
0,33,,,0.5,,0.9956108927726746
0,34,,,0.5,,1.0501121282577515
0,35,,,0.3499999940395355,,1.1516655683517456
0,36,,,0.5,,0.9532950520515442
0,37,,,0.6000000238418579,,0.7515467405319214
0,38,,,0.5,,1.1859692335128784
0,39,,,0.6499999761581421,,0.8171079754829407
0,39,,0.35749998688697815,,1.1171660423278809,
1,40,,,0.6000000238418579,,1.1208479404449463
1,41,,,0.6000000238418579,,0.9191789627075195
1,42,,,0.550000011920929,,1.0429514646530151
1,43,,,0.6000000238418579,,0.987897515296936
1,44,,,0.44999998807907104,,1.0037453174591064
1,45,,,0.44999998807907104,,1.1369844675064087
1,46,,,0.4000000059604645,,1.1468164920806885
1,47,,,0.4000000059604645,,1.1275697946548462
1,48,,,0.44999998807907104,,1.1595609188079834
1,49,,,0.3499999940395355,,1.1225595474243164
1,50,,,0.30000001192092896,,1.1513227224349976
1,51,,,0.3499999940395355,,1.1456185579299927
1,52,,,0.5,,1.0878074169158936
1,53,,,0.44999998807907104,,1.049884557723999
1,54,,,0.44999998807907104,,1.0520082712173462
1,55,,,0.4000000059604645,,1.093335509300232
1,56,,,0.550000011920929,,0.9460455179214478
1,57,,,0.6499999761581421,,0.7650856971740723
1,58,,,0.6000000238418579,,0.8123131990432739
1,59,,,0.30000001192092896,,1.0822440385818481
1,60,,,0.5,,1.0608829259872437
1,61,,,0.6499999761581421,,0.7982512712478638
1,62,,,0.6499999761581421,,0.7370152473449707
1,63,,,0.699999988079071,,0.6551172137260437
1,64,,,0.6000000238418579,,0.7245060205459595
1,65,,,0.5,,1.0285367965698242
1,66,,,0.699999988079071,,0.693009614944458
1,67,,,0.6499999761581421,,2.235107421875
1,68,,,0.6499999761581421,,0.8485625982284546
1,69,,,0.5,,1.0813065767288208
1,70,,,0.699999988079071,,0.9687572717666626
1,71,,,0.5,,1.0751415491104126
1,72,,,0.44999998807907104,,1.0262620449066162
1,73,,,0.6499999761581421,,1.0191903114318848
1,74,,,0.5,,1.0691190958023071
1,75,,,0.30000001192092896,,1.1272224187850952
1,76,,,0.5,,1.0491962432861328
1,77,,,0.25,,1.1349999904632568
1,78,,,0.30000001192092896,,1.1232340335845947
1,79,,,0.3499999940395355,,1.1375298500061035
1,79,,0.5,,1.038668155670166,
2,80,,,0.4000000059604645,,1.1124465465545654
2,81,,,0.5,,1.0423014163970947
2,82,,,0.25,,1.1643778085708618
2,83,,,0.25,,1.133122205734253
2,84,,,0.3499999940395355,,1.096858263015747
2,85,,,0.20000000298023224,,1.144694447517395
2,86,,,0.3499999940395355,,1.1089950799942017
2,87,,,0.4000000059604645,,1.0635623931884766
2,88,,,0.30000001192092896,,1.112484335899353
2,89,,,0.30000001192092896,,1.129520297050476
2,90,,,0.4000000059604645,,1.113058090209961
2,91,,,0.15000000596046448,,1.2535650730133057
2,92,,,0.25,,1.128810167312622
2,93,,,0.4000000059604645,,1.1111180782318115
2,94,,,0.30000001192092896,,1.155466079711914
2,95,,,0.25,,1.1681345701217651
2,96,,,0.550000011920929,,1.0285722017288208
2,97,,,0.5,,1.0217621326446533
2,98,,,0.6000000238418579,,0.9650589823722839
2,99,,,0.3499999940395355,,1.1200867891311646
2,100,,,0.30000001192092896,,1.1151068210601807
2,101,,,0.44999998807907104,,1.012833833694458
2,102,,,0.5,,0.9908965826034546
2,103,,,0.699999988079071,,0.872162938117981
2,104,,,0.4000000059604645,,1.0294790267944336
2,105,,,0.5,,0.9887603521347046
2,106,,,0.4000000059604645,,1.1139236688613892
2,107,,,0.4000000059604645,,1.0610358715057373
2,108,,,0.550000011920929,,0.9303356409072876
2,109,,,0.6499999761581421,,0.8450711965560913
2,110,,,0.6499999761581421,,0.8038380742073059
2,111,,,0.550000011920929,,0.8708993792533875
2,112,,,0.5,,0.9359243512153625
2,113,,,0.550000011920929,,0.9059044122695923
2,114,,,0.6499999761581421,,0.7919230461120605
2,115,,,0.6000000238418579,,0.8335518836975098
2,116,,,0.6499999761581421,,0.7271760106086731
2,117,,,0.6000000238418579,,0.8005226850509644
2,118,,,0.800000011920929,,0.5554659366607666
2,119,,,0.6499999761581421,,0.6462526321411133
2,119,,0.45249998569488525,,1.0001263618469238,
3,120,,,0.6000000238418579,,0.6555028557777405
3,121,,,0.6000000238418579,,4.344416618347168
3,122,,,0.550000011920929,,0.9391486048698425
