epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,0,,,0.5,,1.0989716053009033
0,1,,,0.3499999940395355,,1.0986120700836182
0,2,,,0.3499999940395355,,1.0986120700836182
0,3,,,0.3499999940395355,,1.0986120700836182
0,4,,,0.30000001192092896,,1.0986120700836182
0,5,,,0.30000001192092896,,1.1106164455413818
0,6,,,0.4000000059604645,,1.0981451272964478
0,7,,,0.4000000059604645,,1.0844433307647705
0,8,,,0.4000000059604645,,1.0986120700836182
0,9,,,0.3499999940395355,,1.0986120700836182
0,10,,,0.44999998807907104,,1.0986120700836182
0,11,,,0.20000000298023224,,1.0921564102172852
0,12,,,0.10000000149011612,,1.6159553527832031
0,13,,,0.30000001192092896,,1.0986120700836182
0,14,,,0.4000000059604645,,1.0986120700836182
0,15,,,0.25,,1.0986120700836182
0,16,,,0.15000000596046448,,1.0986120700836182
0,17,,,0.25,,1.0986120700836182
0,18,,,0.3499999940395355,,1.0986120700836182
0,19,,,0.30000001192092896,,1.0986120700836182
0,20,,,0.3499999940395355,,1.0986120700836182
0,21,,,0.3499999940395355,,1.0986120700836182
0,22,,,0.30000001192092896,,1.0986120700836182
0,23,,,0.30000001192092896,,1.0986120700836182
0,24,,,0.15000000596046448,,1.0986120700836182
0,25,,,0.44999998807907104,,1.0986120700836182
0,26,,,0.25,,1.0986120700836182
0,27,,,0.6000000238418579,,1.0986120700836182
0,28,,,0.20000000298023224,,1.0986120700836182
0,29,,,0.25,,1.0986120700836182
0,30,,,0.25,,1.0986120700836182
0,31,,,0.25,,1.0986120700836182
0,32,,,0.4000000059604645,,1.0986120700836182
0,33,,,0.25,,1.0986120700836182
0,34,,,0.5,,1.0986120700836182
0,35,,,0.30000001192092896,,1.0986120700836182
0,36,,,0.25,,1.0986120700836182
0,37,,,0.44999998807907104,,1.0986120700836182
0,38,,,0.44999998807907104,,1.0986120700836182
0,39,,,0.20000000298023224,,1.0986120700836182
0,39,,0.32374998927116394,,1.111327052116394,
1,40,,,0.25,,1.0986120700836182
1,41,,,0.44999998807907104,,1.0986120700836182
1,42,,,0.25,,1.0986120700836182
1,43,,,0.25,,1.0986120700836182
1,44,,,0.5,,1.0986120700836182
1,45,,,0.20000000298023224,,1.0986120700836182
1,46,,,0.30000001192092896,,1.0986120700836182
1,47,,,0.25,,1.0986120700836182
1,48,,,0.25,,1.0986120700836182
1,49,,,0.3499999940395355,,1.0986120700836182
1,50,,,0.25,,1.0986120700836182
1,51,,,0.30000001192092896,,1.0986120700836182
1,52,,,0.30000001192092896,,1.0986120700836182
1,53,,,0.4000000059604645,,1.0986120700836182
1,54,,,0.550000011920929,,1.0986120700836182
1,55,,,0.5,,1.0986120700836182
1,56,,,0.30000001192092896,,1.0986120700836182
1,57,,,0.30000001192092896,,1.0986120700836182
1,58,,,0.5,,1.0986120700836182
1,59,,,0.20000000298023224,,1.0986120700836182
1,60,,,0.15000000596046448,,1.0986120700836182
1,61,,,0.25,,1.0986120700836182
1,62,,,0.20000000298023224,,1.0986120700836182
1,63,,,0.30000001192092896,,1.0986120700836182
1,64,,,0.30000001192092896,,1.0986120700836182
1,65,,,0.3499999940395355,,1.0986120700836182
1,66,,,0.15000000596046448,,1.0986120700836182
1,67,,,0.25,,1.0986120700836182
1,68,,,0.550000011920929,,1.0986120700836182
1,69,,,0.44999998807907104,,1.0986120700836182
1,70,,,0.30000001192092896,,1.0986120700836182
1,71,,,0.3499999940395355,,1.0986120700836182
1,72,,,0.30000001192092896,,1.0986120700836182
1,73,,,0.3499999940395355,,1.0986120700836182
1,74,,,0.4000000059604645,,1.0986120700836182
1,75,,,0.30000001192092896,,1.0986120700836182
1,76,,,0.25,,1.0986120700836182
1,77,,,0.5,,1.0986120700836182
1,78,,,0.3499999940395355,,1.0986120700836182
1,79,,,0.20000000298023224,,1.0986120700836182
1,79,,0.32249999046325684,,1.0986117124557495,
2,80,,,0.30000001192092896,,1.0986120700836182
2,81,,,0.550000011920929,,1.0986120700836182
2,82,,,0.3499999940395355,,1.0986120700836182
2,83,,,0.15000000596046448,,1.0986120700836182
2,84,,,0.3499999940395355,,1.0986120700836182
2,85,,,0.5,,1.0986120700836182
2,86,,,0.3499999940395355,,1.0986120700836182
2,87,,,0.4000000059604645,,1.0986120700836182
2,88,,,0.20000000298023224,,1.0986120700836182
2,89,,,0.25,,1.0986120700836182
2,90,,,0.5,,1.0986120700836182
2,91,,,0.5,,1.0986120700836182
2,92,,,0.10000000149011612,,1.0986120700836182
2,93,,,0.4000000059604645,,1.0986120700836182
2,94,,,0.3499999940395355,,1.0986120700836182
2,95,,,0.30000001192092896,,1.0986120700836182
2,96,,,0.20000000298023224,,1.0986120700836182
2,97,,,0.30000001192092896,,1.0986120700836182
2,98,,,0.4000000059604645,,1.0986120700836182
2,99,,,0.4000000059604645,,1.0986120700836182
2,100,,,0.20000000298023224,,1.0986120700836182
2,101,,,0.3499999940395355,,1.0986120700836182
2,102,,,0.15000000596046448,,1.0986120700836182
2,103,,,0.20000000298023224,,1.0986120700836182
2,104,,,0.30000001192092896,,1.0986120700836182
2,105,,,0.30000001192092896,,1.0986120700836182
2,106,,,0.20000000298023224,,1.0986120700836182
2,107,,,0.25,,1.0986120700836182
2,108,,,0.30000001192092896,,1.0986120700836182
2,109,,,0.5,,1.0986120700836182
2,110,,,0.25,,1.0986120700836182
2,111,,,0.44999998807907104,,1.0986120700836182
2,112,,,0.44999998807907104,,1.0986120700836182
2,113,,,0.25,,1.0986120700836182
2,114,,,0.10000000149011612,,1.0986120700836182
2,115,,,0.30000001192092896,,1.0986120700836182
2,116,,,0.3499999940395355,,1.0986120700836182
2,117,,,0.4000000059604645,,1.0986120700836182
2,118,,,0.44999998807907104,,1.0986120700836182
2,119,,,0.30000001192092896,,1.0986120700836182
2,119,,0.32249999046325684,,1.0986117124557495,
3,120,,,0.4000000059604645,,1.0986120700836182
3,121,,,0.44999998807907104,,1.0986120700836182
3,122,,,0.5,,1.0986120700836182
3,123,,,0.25,,1.0986120700836182
3,124,,,0.20000000298023224,,1.0986120700836182
3,125,,,0.3499999940395355,,1.0986120700836182
3,126,,,0.25,,1.0986120700836182
3,127,,,0.25,,1.0986120700836182
3,128,,,0.4000000059604645,,1.0986120700836182
3,129,,,0.30000001192092896,,1.0986120700836182
3,130,,,0.4000000059604645,,1.0986120700836182
3,131,,,0.15000000596046448,,1.0986120700836182
3,132,,,0.25,,1.0986120700836182
3,133,,,0.44999998807907104,,1.0986120700836182
3,134,,,0.3499999940395355,,1.0986120700836182
3,135,,,0.44999998807907104,,1.0986120700836182
3,136,,,0.15000000596046448,,1.0986120700836182
3,137,,,0.550000011920929,,1.0986120700836182
3,138,,,0.6000000238418579,,1.0986120700836182
3,139,,,0.25,,1.0986120700836182
3,140,,,0.30000001192092896,,1.0986120700836182
3,141,,,0.20000000298023224,,1.0986120700836182
3,142,,,0.4000000059604645,,1.0986120700836182
3,143,,,0.3499999940395355,,1.0986120700836182
3,144,,,0.3499999940395355,,1.0986120700836182
3,145,,,0.4000000059604645,,1.0986120700836182
3,146,,,0.3499999940395355,,1.0986120700836182
3,147,,,0.05000000074505806,,1.0986120700836182
3,148,,,0.20000000298023224,,1.0986120700836182
3,149,,,0.3499999940395355,,1.0986120700836182
3,150,,,0.3499999940395355,,1.0986120700836182
3,151,,,0.3499999940395355,,1.0986120700836182
3,152,,,0.20000000298023224,,1.0986120700836182
3,153,,,0.30000001192092896,,1.0986120700836182
3,154,,,0.20000000298023224,,1.0986120700836182
3,155,,,0.25,,1.0986120700836182
3,156,,,0.3499999940395355,,1.0986120700836182
3,157,,,0.5,,1.0986120700836182
3,158,,,0.15000000596046448,,1.0986120700836182
3,159,,,0.3499999940395355,,1.0986120700836182
3,159,,0.32249999046325684,,1.0986117124557495,
4,160,,,0.4000000059604645,,1.0986120700836182
4,161,,,0.25,,1.0986120700836182
4,162,,,0.30000001192092896,,1.0986120700836182
4,163,,,0.25,,1.0986120700836182
4,164,,,0.15000000596046448,,1.0986120700836182
4,165,,,0.4000000059604645,,1.0986120700836182
4,166,,,0.20000000298023224,,1.0986120700836182
4,167,,,0.30000001192092896,,1.0986120700836182
4,168,,,0.10000000149011612,,1.0986120700836182
4,169,,,0.44999998807907104,,1.0986120700836182
4,170,,,0.30000001192092896,,1.0986120700836182
4,171,,,0.25,,1.0986120700836182
4,172,,,0.25,,1.0986120700836182
4,173,,,0.3499999940395355,,1.0986120700836182
4,174,,,0.5,,1.0986120700836182
4,175,,,0.4000000059604645,,1.0986120700836182
4,176,,,0.4000000059604645,,1.0986120700836182
4,177,,,0.25,,1.0986120700836182
4,178,,,0.25,,1.0986120700836182
4,179,,,0.4000000059604645,,1.0986120700836182
4,180,,,0.25,,1.0986120700836182
4,181,,,0.44999998807907104,,1.0986120700836182
4,182,,,0.3499999940395355,,1.0986120700836182
4,183,,,0.30000001192092896,,1.0986120700836182
4,184,,,0.4000000059604645,,1.0986120700836182
4,185,,,0.10000000149011612,,1.0986120700836182
4,186,,,0.4000000059604645,,1.0986120700836182
4,187,,,0.25,,1.0986120700836182
4,188,,,0.30000001192092896,,1.0986120700836182
4,189,,,0.5,,1.0986120700836182
4,190,,,0.3499999940395355,,1.0986120700836182
4,191,,,0.550000011920929,,1.0986120700836182
4,192,,,0.20000000298023224,,1.0986120700836182
4,193,,,0.25,,1.0986120700836182
4,194,,,0.3499999940395355,,1.0986120700836182
4,195,,,0.30000001192092896,,1.0986120700836182
4,196,,,0.30000001192092896,,1.0986120700836182
4,197,,,0.3499999940395355,,1.0986120700836182
4,198,,,0.44999998807907104,,1.0986120700836182
4,199,,,0.3499999940395355,,1.0986120700836182
4,199,,0.32249999046325684,,1.0986117124557495,
5,200,,,0.20000000298023224,,1.0986120700836182
5,201,,,0.05000000074505806,,1.0986120700836182
5,202,,,0.30000001192092896,,1.0986120700836182
5,203,,,0.4000000059604645,,1.0986120700836182
5,204,,,0.5,,1.0986120700836182
5,205,,,0.550000011920929,,1.0986120700836182
5,206,,,0.550000011920929,,1.0986120700836182
5,207,,,0.4000000059604645,,1.0986120700836182
5,208,,,0.20000000298023224,,1.0986120700836182
5,209,,,0.20000000298023224,,1.0986120700836182
5,210,,,0.30000001192092896,,1.0986120700836182
5,211,,,0.3499999940395355,,1.0986120700836182
5,212,,,0.10000000149011612,,1.0986120700836182
5,213,,,0.25,,1.0986120700836182
5,214,,,0.44999998807907104,,1.0986120700836182
5,215,,,0.25,,1.0986120700836182
5,216,,,0.3499999940395355,,1.0986120700836182
5,217,,,0.4000000059604645,,1.0986120700836182
5,218,,,0.44999998807907104,,1.0986120700836182
5,219,,,0.4000000059604645,,1.0986120700836182
5,220,,,0.25,,1.0986120700836182
5,221,,,0.3499999940395355,,1.0986120700836182
5,222,,,0.25,,1.0986120700836182
5,223,,,0.25,,1.0986120700836182
5,224,,,0.4000000059604645,,1.0986120700836182
5,225,,,0.20000000298023224,,1.0986120700836182
5,226,,,0.30000001192092896,,1.0986120700836182
5,227,,,0.10000000149011612,,1.0986120700836182
5,228,,,0.4000000059604645,,1.0986120700836182
5,229,,,0.4000000059604645,,1.0986120700836182
5,230,,,0.15000000596046448,,1.0986120700836182
5,231,,,0.44999998807907104,,1.0986120700836182
5,232,,,0.5,,1.0986120700836182
5,233,,,0.4000000059604645,,1.0986120700836182
5,234,,,0.25,,1.0986120700836182
5,235,,,0.25,,1.0986120700836182
5,236,,,0.44999998807907104,,1.0986120700836182
5,237,,,0.25,,1.0986120700836182
5,238,,,0.3499999940395355,,1.0986120700836182
5,239,,,0.30000001192092896,,1.0986120700836182
5,239,,0.32249999046325684,,1.0986117124557495,
6,240,,,0.44999998807907104,,1.0986120700836182
6,241,,,0.4000000059604645,,1.0986120700836182
6,242,,,0.25,,1.0986120700836182
6,243,,,0.25,,1.0986120700836182
6,244,,,0.30000001192092896,,1.0986120700836182
6,245,,,0.25,,1.0986120700836182
6,246,,,0.30000001192092896,,1.0986120700836182
6,247,,,0.3499999940395355,,1.0986120700836182
6,248,,,0.10000000149011612,,1.0986120700836182
6,249,,,0.25,,1.0986120700836182
6,250,,,0.3499999940395355,,1.0986120700836182
6,251,,,0.4000000059604645,,1.0986120700836182
6,252,,,0.30000001192092896,,1.0986120700836182
6,253,,,0.25,,1.0986120700836182
6,254,,,0.44999998807907104,,1.0986120700836182
6,255,,,0.4000000059604645,,1.0986120700836182
6,256,,,0.20000000298023224,,1.0986120700836182
6,257,,,0.25,,1.0986120700836182
6,258,,,0.3499999940395355,,1.0986120700836182
6,259,,,0.20000000298023224,,1.0986120700836182
6,260,,,0.5,,1.0986120700836182
6,261,,,0.4000000059604645,,1.0986120700836182
6,262,,,0.25,,1.0986120700836182
6,263,,,0.20000000298023224,,1.0986120700836182
6,264,,,0.4000000059604645,,1.0986120700836182
6,265,,,0.25,,1.0986120700836182
6,266,,,0.30000001192092896,,1.0986120700836182
6,267,,,0.4000000059604645,,1.0986120700836182
6,268,,,0.4000000059604645,,1.0986120700836182
6,269,,,0.550000011920929,,1.0986120700836182
6,270,,,0.25,,1.0986120700836182
6,271,,,0.25,,1.0986120700836182
6,272,,,0.30000001192092896,,1.0986120700836182
6,273,,,0.3499999940395355,,1.0986120700836182
6,274,,,0.44999998807907104,,1.0986120700836182
6,275,,,0.30000001192092896,,1.0986120700836182
6,276,,,0.30000001192092896,,1.0986120700836182
6,277,,,0.44999998807907104,,1.0986120700836182
6,278,,,0.25,,1.0986120700836182
6,279,,,0.30000001192092896,,1.0986120700836182
6,279,,0.32249999046325684,,1.0986117124557495,
7,280,,,0.30000001192092896,,1.0986120700836182
7,281,,,0.44999998807907104,,1.0986120700836182
7,282,,,0.25,,1.0986120700836182
7,283,,,0.550000011920929,,1.0986120700836182
7,284,,,0.3499999940395355,,1.0986120700836182
7,285,,,0.44999998807907104,,1.0986120700836182
7,286,,,0.10000000149011612,,1.0986120700836182
7,287,,,0.20000000298023224,,1.0986120700836182
7,288,,,0.30000001192092896,,1.0986120700836182
7,289,,,0.5,,1.0986120700836182
7,290,,,0.25,,1.0986120700836182
7,291,,,0.15000000596046448,,1.0986120700836182
7,292,,,0.25,,1.0986120700836182
7,293,,,0.30000001192092896,,1.0986120700836182
