epoch,step,test_accuracy,train_accuracy_epoch,train_accuracy_step,train_loss_epoch,train_loss_step
0,1,,0.3499999940395355,,nan,
1,3,,0.30000001192092896,,nan,
2,5,,0.30000001192092896,,nan,
3,7,,0.30000001192092896,,nan,
4,9,,,0.32499998807907104,,nan
4,9,,0.30000001192092896,,nan,
5,11,,0.30000001192092896,,nan,
6,13,,0.30000001192092896,,nan,
7,15,,0.30000001192092896,,nan,
8,17,,0.30000001192092896,,nan,
9,19,,,0.32499998807907104,,nan
9,19,,0.30000001192092896,,nan,
10,21,,0.30000001192092896,,nan,
11,22,0.30000001192092896,,,,
